Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2019-08-22,699.2730712890625,704.1944135877269,696.3290090029939,702.9641048323649,5222488
2019-08-23,704.9854125976562,711.7962289333481,699.3609750714468,699.9322262840784,6895015
2019-08-26,705.29296875,709.0279325065015,691.5395461592256,699.4488811729935,5412074
2019-08-27,689.5620727539062,698.6138547087508,686.4422372194239,695.1425254280084,16061642
2019-08-28,705.2489013671875,707.4459384430977,691.0120903875691,691.9788188841299,5881134
2019-08-29,709.15966796875,711.5764088540748,699.0972270094045,699.0972270094045,7830413
2019-08-30,716.1463012695312,718.2993549171745,704.8095673222472,711.8400866970327,8174186
2019-09-03,715.5751953125,722.7375598343231,713.6417913644051,716.2343066376267,5647088
2019-09-04,721.7706909179688,722.7813495424026,712.0597966740781,712.499204138857,6199015
2019-09-05,732.9755249023438,736.0074469038772,726.4723271068918,729.5041954698229,7926895
2019-09-06,738.3363647460938,744.356225396872,733.8543765422411,741.104599516886,6106841
2019-09-09,728.62548828125,738.4682269176092,727.2633357716161,735.39237444616,4377870
2019-09-11,720.716064453125,728.1420609459078,715.4871588075442,722.6494679244122,7981036
2019-09-12,717.4645385742188,720.4964072067673,712.5870727456344,717.4645385742188,4400017
2019-09-13,728.8011474609375,730.3390734549447,718.4311429147809,718.9584103715712,4832021
2019-09-16,727.3950805664062,736.4029330079268,721.1115327737092,731.217903805659,4846496
2019-09-17,730.514892578125,733.8104484844926,721.1115623309021,730.7345963052162,5540901
2019-09-18,729.2846069335938,732.0089656191475,724.1435606345332,729.328590594521,3199389
2019-09-19,721.2434692382812,726.7799929185238,716.4099868186296,724.8905192444888,6601607
2019-09-20,707.4459838867188,733.8104304911927,704.8095392262713,723.1767918161631,22462366
2019-09-23,671.7222290039062,709.1158504547906,651.9928750117896,709.1158504547906,17279260
2019-09-24,697.8229370117188,701.8655175981315,672.2933757580394,672.2933757580394,13717998
2019-09-25,696.5927124023438,703.9307959988228,686.9257476632837,692.2425675420449,9313576
2019-09-26,687.7166748046875,700.4155624168815,683.8059372855535,692.2865235808009,18442824
2019-09-27,687.4090576171875,697.998766929121,685.5635140578178,691.6712886258381,5087642
2019-09-30,708.017333984375,710.0825278016208,689.1228112767824,689.957642625066,8178091
2019-10-01,697.383544921875,709.6869533764076,695.6259151426561,709.2036159148432,5881438
2019-10-03,690.3970336914062,701.1625173033575,689.1227948686349,696.5048085908068,5497672
2019-10-04,697.2957153320312,700.9427650999769,691.6712783375282,694.2637931027851,8201713
2019-10-07,693.8683471679688,704.8096042458917,690.8364248010346,698.5260557700516,3679845
2019-10-09,688.6834106445312,699.4488946202428,684.4211256220008,699.0534171342289,6335025
2019-10-10,688.1560668945312,698.394282979053,682.4876994837576,690.2213143033053,10402917
2019-10-11,716.0584106445312,723.9677451957712,682.487668821547,686.7938835326652,20636344
2019-10-14,690.83642578125,700.4155304002605,685.4756759249726,691.4076769666311,15150858
2019-10-15,675.1934204101562,681.9163752877032,672.2933422106929,679.4117208492484,13762133
2019-10-16,677.9618530273438,681.9165205888816,669.261562936516,672.5131892148361,10767032
2019-10-17,676.2479858398438,677.1707306483578,672.3811792801869,674.0509488488111,9860495
2019-10-18,674.7980346679688,680.0269943231297,667.8993587989751,671.2388448652484,10037200
2019-10-22,565.5613403320312,607.3489797369976,560.9914919452146,607.3489797369976,90152532
2019-10-23,578.9539184570312,584.3377174231236,547.3632869223244,560.6224751229662,60516887
2019-10-24,565.3833618164062,581.2676997422443,562.402295425346,578.4200823203716,25666433
2019-10-25,567.2520751953125,580.6447124903808,565.9617427492448,575.7503892433355,16549337
2019-10-27,577.396728515625,580.6448016218599,574.4601449793754,579.3989519694935,2945281
2019-10-29,578.99853515625,581.7571323374217,575.7504621373795,579.3099704040712,16709764
2019-10-30,587.852783203125,597.463499214296,583.9373566002287,587.6748512363744,22879467
2019-10-31,610.0996704101562,618.8649917492087,592.7470683146989,594.7938289359591,27405901
2019-11-01,612.1464233398438,617.5746514323963,607.4300316862357,614.0151433549762,9713519
2019-11-04,630.9229125976562,651.8350260617535,603.4702236692412,606.7182427466662,29381982
2019-11-05,619.4432983398438,630.7002630316333,615.3498862594348,630.7002630316333,12897805
2019-11-06,633.859375,642.0462542467762,615.7948827980168,619.17640452866,21372589
2019-11-07,640.8004150390625,644.5823923425612,633.6813989383589,638.0418180255529,13733737
2019-11-08,630.16650390625,644.4935038048392,627.8083078140339,642.4912802859426,8585630
2019-11-11,626.8294067382812,629.3210515797206,621.134171974605,621.9350830336102,6951494
2019-11-13,615.2163696289062,622.9138264961184,612.0128345324364,619.7992573636378,9973690
2019-11-14,627.6301879882812,631.6346341740599,619.6657786004772,619.6657786004772,10539902
2019-11-15,626.3843994140625,634.437774853454,624.9605637226537,630.9672330640341,7362623
2019-11-18,627.541259765625,631.8126584246127,622.2909638363025,627.3632735061295,7490916
2019-11-19,634.3488159179688,635.3721962228326,627.3633029931331,631.723722143705,6495885
2019-11-20,634.4822387695312,636.2619925949717,627.3632234677693,634.3042525242319,6142171
2019-11-21,634.704833984375,642.0018369798655,632.2576719886413,636.7070574354298,9692973
2019-11-22,616.86279296875,633.5924709455668,609.6547561464068,633.3700016790831,14415826
2019-11-25,621.2232055664062,627.496882812608,616.8628401977536,616.9962891795897,7334511
2019-11-26,614.549072265625,629.3655469522635,610.4556595394171,627.3633235791385,27253106
2019-11-27,619.1319580078125,620.8227461296108,614.1041309459793,617.7971424317985,3861635
2019-11-28,624.5601196289062,625.8949350624486,617.6190902372424,622.1129580007455,4837683
2019-11-29,619.665771484375,624.960550020856,615.3943731313517,623.7147549211866,4262379
2019-12-02,616.4178466796875,626.4734465354686,614.2821200228026,625.6725354606905,9383736
2019-12-03,621.4456176757812,622.6469842845172,612.7248334270143,616.417844919143,5239013
2019-12-04,630.7892456054688,632.2575642782836,616.996153070193,620.2442256185273,7427886
2019-12-05,636.128662109375,637.0630765725457,626.295530415827,628.6537266005481,4814422
2019-12-06,636.3510131835938,640.7114321557215,631.4566897435153,637.1074412126018,5226096
2019-12-09,638.2642822265625,642.802633229325,635.5946512099299,637.1519359696323,6435865
2019-12-10,635.8616333007812,639.3766585004579,631.8127035982255,634.4823347401899,4457939
2019-12-11,641.6458129882812,643.1141317935451,634.4823138558907,637.6858493952881,6043554
2019-12-12,624.7825927734375,641.3343368410962,622.5134173849865,639.3765966635737,11112042
2019-12-13,632.9694213867188,634.3932569998666,623.2252585724218,623.2252585724218,10302412
2019-12-16,635.3721923828125,640.8894407704619,631.9906705690219,633.8593905858111,5616324
2019-12-17,649.3433227539062,650.7226213792004,636.2621186818849,640.4445518632505,10525565
2019-12-18,651.7904052734375,656.1062869036381,643.1585876992559,650.5000727888704,12215295
2019-12-19,650.3665771484375,654.9049823908174,644.8048459546739,652.7247729001058,7199210
2019-12-20,650.9895629882812,654.0596497580661,648.0529795051859,650.5001414600631,7794167
2019-12-23,654.9495849609375,656.1064143977027,651.078641068818,651.5235796455578,4975608
2019-12-24,652.6357421875,655.7947943294354,648.0973373953128,655.7947943294354,2890759
2019-12-26,648.6758422851562,653.6591317002782,646.5401157850862,651.389956240067,3821806
2019-12-27,655.7948608398438,656.2842823232269,648.5868246084317,649.3877356276269,3399094
2019-12-30,652.1909790039062,656.6848477076045,647.1631514268101,655.0385424068661,5368416
2019-12-31,650.633544921875,656.5067109869623,645.5612355126935,649.3432124990637,6927885
2020-01-01,655.7058715820312,658.5090059680846,651.8794111938923,654.0596207926245,2112415
2020-01-02,653.7926025390625,659.2208301795855,650.4110810098623,657.5300965718747,5658200
2020-01-03,663.8482055664062,665.627959468729,653.0807161828649,653.0807161828649,7882938
2020-01-06,657.485595703125,670.7892676345124,655.394406491428,663.9372039136651,6519403
2020-01-07,647.7415161132812,660.8226650890987,645.2498169619028,656.7292524497493,7899363
2020-01-08,639.109619140625,648.7202790790404,630.299815847374,645.1162883913569,8639443
2020-01-09,647.4299926757812,650.9450176461277,635.6391225680421,642.2242340141032,13521186
2020-01-10,656.8627319335938,661.0896477006985,650.0551511305333,658.9094381791197,9341405
2020-01-13,688.3643798828125,691.8794050865234,671.8571714988105,676.3065567405246,36952038
2020-01-14,690.233154296875,691.3899835970043,682.7136823753569,685.1608442583857,11414418
2020-01-15,683.0250854492188,688.6312997271898,678.2197822025787,688.6312997271898,6047430
2020-01-16,682.5357055664062,687.4300294003244,676.5290354065976,685.8282615537992,5740586
2020-01-17,683.2919921875,687.7859142219189,678.3087030086514,685.8281740753075,3762957
2020-01-20,683.8259887695312,689.1207677610471,678.9316652891653,686.6290687200174,3887680
2020-01-21,678.5311889648438,685.6502047179175,676.9739042688589,683.8259677939484,4448374
2020-01-22,685.3833618164062,692.3243924200709,681.6458670871135,683.8260768720166,9733935
2020-01-23,697.9750366210938,698.998416945573,691.1675098336373,691.5234280623981,12528017
2020-01-24,696.55126953125,699.8883085101605,688.4088726971943,690.3221301039505,7540490
2020-01-27,692.4132690429688,698.3754557804825,689.1207676079338,693.2586630521458,3741610
2020-01-28,692.3243408203125,695.7058627276292,686.9850785517755,694.9939719545811,5121009
2020-01-29,702.73583984375,705.4944366693858,697.8859995926867,699.9771887043353,6832757
2020-01-30,694.7269897460938,702.7358828035422,692.3243109661028,702.7358828035422,3859680
2020-01-31,690.5001220703125,698.5090156857104,686.6291242345986,694.5935348593349,6092028
2020-02-03,682.8916625976562,703.8482560384425,680.3109974547211,695.8838456632988,6416745
2020-02-04,701.089599609375,702.913890980357,685.2942822536673,685.2942822536673,5771311
2020-02-05,698.1530151367188,699.4433476968807,689.1207958431527,694.9939625334144,6310409
2020-02-06,686.4065551757812,700.1551647461598,685.2052430336361,697.9749553828426,7341622
2020-02-07,691.7012939453125,693.0805922584902,686.0950804155667,690.4999818724294,2853344
2020-02-10,688.0529174804688,692.3243162811435,684.982830922121,688.7648082282841,3827682
2020-02-11,688.3643798828125,693.303186638358,684.4934364480353,693.2142206590377,4312817
2020-02-12,695.0384521484375,696.9961925017835,689.7436728906782,690.3665976822589,2948825
2020-02-13,705.0050659179688,706.562350695951,696.0618127700271,698.5534575520422,4387430
2020-02-14,699.84375,711.1896813039607,698.1974450264516,707.0072487056271,5321680
2020-02-17,702.5133666992188,706.0728744873571,697.0406017494446,703.2697403786867,2929629
2020-02-18,709.8104248046875,711.0562200410412,697.3521465584536,698.5534588066845,5083346
2020-02-19,712.3021240234375,716.2175506117622,708.475663418157,711.9016684721645,3985192
2020-02-20,709.23193359375,717.3297921639763,706.4287994581753,714.7936645660975,4564569
2020-02-24,708.208740234375,722.2243059827803,704.9162380810225,711.9907182934685,6627536
2020-02-25,710.477783203125,717.2408263413782,707.8081523358494,711.0116876510684,6996695
2020-02-26,696.55126953125,713.1919814355074,694.5490461439038,706.5179034776864,8760569
2020-02-27,692.1908569335938,694.7715221612119,687.1630840781115,692.3243602195618,5223386
2020-02-28,651.1229858398438,673.4588759250807,642.5356514062154,667.4077234287494,14123957
2020-03-02,659.443359375,681.5568360634093,652.94726794677,655.8393682817983,9821523
2020-03-03,664.7380981445312,675.4166218095037,659.6213055550653,671.8571139211795,7826587
2020-03-04,675.1941528320312,677.6413145062165,663.4477659331858,670.8782712412528,11013444
2020-03-05,671.5011596679688,688.3643396102459,668.9650319540812,679.6435559094506,7755293
2020-03-06,657.5746459960938,662.0685141609076,648.8093246114727,659.3988830554201,9216022
2020-03-09,626.8739624023438,645.9173006181679,620.2443668437663,644.7159882041732,10308654
2020-03-11,610.4556884765625,619.3099764535209,595.3722608212718,614.593638702684,16165009
2020-03-12,561.6904296875,596.2176498931836,558.3978735939892,594.437895714398,13965574
2020-03-13,571.612548828125,593.5480416584079,507.22996063761997,526.8072573639843,16903113
2020-03-16,518.9317626953125,553.6369635832868,516.1286285903878,553.5034603158987,19140152
2020-03-17,493.8372802734375,526.8072141474419,489.4323780086031,523.3366719233214,16059887
2020-03-18,475.4613342285156,514.3489752250722,469.8551192367441,505.4502040274065,15390183
2020-03-19,485.4724426269531,496.55142342087544,453.16991465426673,453.16991465426673,16583991
2020-03-20,520.7559814453125,549.4545119499049,487.6525493493529,488.98736472165956,21354894
2020-03-23,468.47576904296875,499.17652629858145,459.08757732466114,480.53359182698176,17146150
2020-03-24,524.8495483398438,534.949686891072,464.51588657809157,464.51588657809157,20027097
2020-03-25,539.4434814453125,565.071929759028,503.4034607283981,531.2566016789601,18339548
2020-03-26,572.19091796875,579.1764307783144,544.693696608347,547.2743616652897,14843813
2020-03-27,580.8226928710938,600.577971913082,571.5234679329786,591.8126514164618,13495283
2020-03-30,557.6859741210938,590.4334396392313,552.7026299096423,556.2621382119135,14624804
2020-03-31,570.8561401367188,589.0986200631454,563.915109856738,578.420095228164,15175521
2020-04-01,536.4178466796875,567.2965895542601,528.586939914087,564.4934552685968,13083824
2020-04-03,521.200927734375,539.2654185149419,518.0418755018698,537.0407261943357,10221655
2020-04-07,568.6314086914062,573.3032629881666,545.4056404844532,547.2743604776446,15145605
2020-04-08,562.0462036132812,583.4477855687297,557.3743500936032,560.6224223613649,11806896
2020-04-09,566.184326171875,580.9117818680868,562.4913143424482,575.5725190672518,11931114
2020-04-13,567.2076416015625,579.9328722892097,557.1075047058039,559.7326528114761,8330276
2020-04-15,568.6758422851562,581.3565885606554,565.6057560083325,579.6658549788554,11963447
2020-04-16,555.1497192382812,564.9829030878778,537.0407448451535,551.679231685876,17783287
2020-04-17,559.51025390625,574.8606346297217,557.0630917619285,573.0808803429424,8878320
2020-04-20,581.3566284179688,588.2086921239235,568.6313982862135,569.5212752788367,13322913
2020-04-21,563.4701538085938,575.3055076034169,558.6647960566942,558.6647960566942,11660575
2020-04-22,571.16748046875,573.9706144976212,558.8871898120213,563.4700776842961,8266728
2020-04-23,604.4935302734375,608.3645284202903,567.8305812466705,575.7949925115615,14451289
2020-04-24,585.5391235351562,600.6670340216268,582.6915059925926,594.927315944885,7319940
2020-04-27,591.4122314453125,606.0062359454288,588.2531789635663,588.2531789635663,7183306
2020-04-28,587.9417724609375,602.446757381517,581.1341913647169,598.8872492138271,7296571
2020-04-29,602.0463256835938,606.8961666168227,585.5391167652043,592.6581333824105,8639056
2020-04-30,636.7069702148438,640.7114165683962,621.2230892555956,622.9138772192741,16253821
2020-05-04,599.5101318359375,623.9817487674537,596.5290113669208,613.8371294776039,9122740
2020-05-05,599.5101318359375,610.0996353016708,596.2175761496683,606.6736306567707,6393053
2020-05-06,592.5690307617188,606.4066052578963,590.9227259603339,602.3576763532465,7934250
2020-05-07,591.7237548828125,600.0885665592059,589.4990622592316,592.257659386958,4779548
2020-05-08,599.9551391601562,605.9173264684678,594.8828289332708,598.2198679886183,8400321
2020-05-11,607.6970825195312,621.6236262988479,603.3366630814808,607.3411099603401,7370186
2020-05-12,611.923828125,614.9048938006958,601.1118028398988,603.7814333484401,7356039
2020-05-13,617.7081298828125,622.8249225384409,608.4533875279897,618.286517333876,8287101
2020-05-14,585.6726684570312,597.7749759809999,580.7338068196277,586.4290423096077,16888262
2020-05-15,580.466796875,591.5902601537398,575.4835070516388,591.5902601537398,9255353
2020-05-18,590.7893676757812,596.7070171941082,581.0896865575015,587.185322340287,10435442
2020-05-19,594.9718017578125,600.4890505888569,582.8694950367626,590.8783888616952,5902208
2020-05-20,595.817138671875,598.8872252061936,587.0073888982702,594.882778678069,5794636
2020-05-21,598.17529296875,604.6269008165162,592.1241406087732,593.1029835222333,7213225
2020-05-22,616.1063232421875,619.220892762498,599.332163408314,600.6669789170185,11867731
2020-05-26,605.6058349609375,622.4245334715051,604.2265363519048,616.684815451944,7099606
2020-05-27,627.7637939453125,631.1008329793469,600.6670261261958,610.5001569503933,8774636
2020-05-28,629.4991455078125,631.812804474738,614.0152606867172,629.1431729065348,9440091
2020-05-29,623.2752685546875,632.1147620763883,608.7983359179841,624.6282539422881,28290128
2020-06-01,630.9873046875,637.3914688629018,623.726293767783,630.2657234565992,12276438
2020-06-02,638.69921875,641.9013279029788,629.1832334463493,631.8441154642801,7059304
2020-06-03,632.7911987304688,642.1268301100233,627.785164250302,641.0444308851763,11378568
2020-06-04,638.3836669921875,639.9170615900767,629.1382659513257,633.1972225058504,10782424
2020-06-05,634.5952758789062,641.9465189763388,631.9343934357983,637.7071534800623,7718679
2020-06-08,650.1996459960938,654.6645087188425,635.0011323912149,638.2934188062509,10719105
2020-06-09,647.268310546875,658.0921957068771,644.9682459609999,649.4331096001262,10078029
2020-06-10,645.6896362304688,648.9368338494779,639.6914346777519,644.922966613082,7263049
2020-06-11,634.9561767578125,643.4799973661521,631.6188011427911,642.2171887378325,8825715
2020-06-12,624.222412109375,627.0186152325307,609.2944827939594,609.565068888943,9795316
2020-06-15,620.1632690429688,635.3618349363011,618.0887028677514,625.0791259939463,7857344
2020-06-16,632.4756469726562,642.2171317811845,630.6265777583488,633.197228244932,10131760
2020-06-17,634.6854858398438,640.6836882011282,629.5892187101264,631.303022272275,7291916
2020-06-18,643.9308471679688,646.3661767462869,636.8051023302793,638.7894918467472,6670195
2020-06-19,636.3992309570312,642.1269022661247,632.2951861942116,639.5111084332326,22438862
2020-06-22,634.7305297851562,639.2404808919812,631.393154955483,637.7972635059288,7804096
2020-06-23,650.0194091796875,653.4920502272779,624.2675390033172,627.5147375021603,12157390
2020-06-24,644.1563110351562,655.5664538151299,639.8718576670739,646.6367840377303,10220838
2020-06-25,631.8441162109375,636.4442440721709,625.5301849996933,635.7677514423948,14945284
2020-06-26,674.869140625,677.9358745547557,640.4131008102208,640.5935098774107,26030458
2020-06-29,660.0313110351562,671.7120948205039,658.5430052240819,663.3235971975396,8954428
2020-06-30,663.8197021484375,666.525672762492,653.2664057430021,660.978410982435,10411290
2020-07-01,660.1666870117188,669.5473525942787,658.2273859499894,664.9923128353953,5477468
2020-07-02,682.4456787109375,690.4283240233718,663.3235328835806,665.0823695130861,17263756
2020-07-03,687.947998046875,689.12057440107,678.7476861738288,681.002661875403,7796572
2020-07-06,689.1204833984375,699.0423751751166,686.8655079946468,690.2028826028791,8810958
2020-07-07,716.3156127929688,718.8411746012846,690.5186573962154,693.9913530541284,19362533
2020-07-08,698.7718505859375,707.9721620530834,696.5168749838485,707.9721620530834,8476642
2020-07-09,705.0858154296875,712.5723237700659,699.0424695212671,703.5524209375334,6854166
2020-07-10,705.2210693359375,712.4821350391401,697.689472615952,697.689472615952,5206452
2020-07-13,718.9313354492188,726.4178436978848,709.0094424549796,710.7683344964,10804688
2020-07-14,706.48388671875,727.3649837193001,704.7700831657243,715.2332034442435,8961822
2020-07-15,749.5088500976562,765.2936803329569,716.9018787617734,720.6902490288693,30060599
2020-07-16,821.7130737304688,861.8516377052282,806.604737852329,811.8813585109117,90432109
2020-07-17,814.6325073242188,829.7408438450899,804.7106146836467,821.7131086873809,31682878
2020-07-20,842.7294921875,852.3807990176887,817.8796714384013,819.4581543995452,18421053
2020-07-21,844.9393310546875,856.6201153102082,838.1293159650029,852.3807503033677,12877784
2020-07-22,827.9368896484375,846.9688622964725,820.8111445045686,846.9237737936616,14354201
2020-07-23,818.9620361328125,826.0426373806996,812.3775184982545,825.9073718787631,13051307
2020-07-24,832.4016723632812,835.0174660849285,814.7226856507822,814.7226856507822,18209580
2020-07-27,855.4926147460938,859.4162500881775,828.6133178424171,831.2290563861021,16827870
2020-07-28,868.4813232421875,872.7206885891441,848.9532666183972,853.2828089725391,15818463
2020-07-29,860.6339721679688,865.910592821731,851.117931506448,859.8221589659532,11152710
2020-07-30,867.218505859375,877.3208073087164,864.7831212608469,867.7145894685108,12492320
2020-07-31,871.3225708007812,889.7682821974042,859.8672837558208,874.2540390772849,12704346
2020-08-03,863.114501953125,870.7814191643498,854.5906829841401,865.9106497383251,8479792
2020-08-04,856.7554931640625,875.5620245815893,848.3669941033876,866.3166236965553,11133170
2020-08-05,852.1102294921875,866.7675715587964,846.337469672399,858.6947475330252,9614176
2020-08-06,875.6971435546875,878.8992527337009,850.1257439927033,860.0476359650319,10976491
2020-08-07,857.7025756835938,874.4344842969439,855.9887721375193,874.4344842969439,8010948
2020-08-10,858.1083374023438,863.0241949035936,852.6513078132785,855.8985054995051,5716319
2020-08-11,855.4926147460938,867.7145709246912,853.37290474783,856.8005115444926,6802442
2020-08-12,861.3555297851562,864.8281699423314,849.8551550384415,855.0866870498542,6908726
2020-08-13,857.97314453125,873.5775649860461,855.3122622591825,861.2202874392237,5097703
2020-08-14,860.1378173828125,868.6165471330821,858.7397436083296,862.1672952966748,4663873
2020-08-17,863.6556396484375,877.1404045104903,860.5888508649937,860.5888508649937,9008210
2020-08-18,872.7206420898438,874.2089480009308,864.7380505201238,869.4284107593369,6141761
2020-08-19,865.2792358398438,876.328616402669,863.610575898541,875.7423557720213,6622744
2020-08-20,861.5359497070312,870.8715261274425,858.0632544529054,864.9184129105298,5656501
2020-08-21,855.808349609375,869.0225289694528,853.7788715197934,868.6617108433916,6513773
2020-08-24,854.5455932617188,858.6947264312113,847.1492621284737,854.1847751369297,5798574
2020-08-25,846.156982421875,855.6730230498836,842.0980265323174,854.6357123013072,6233918
2020-08-26,857.6122436523438,860.7241207531923,846.427598562817,848.9982485291509,5153601
2020-08-27,854.2298583984375,866.7675449408665,852.5611984510374,865.910643189587,6154280
2020-08-28,843.5863647460938,859.1456962530385,841.6019752244401,858.1986175197605,7593610
2020-08-31,837.588134765625,857.3417435127304,824.9602711052586,843.5863920255456,12808355
2020-09-01,824.5543823242188,843.36085640571,822.7052583291802,835.4684419741058,6907773
2020-09-02,833.4390258789062,835.6038245907481,823.968127857555,825.3211132891767,5678118
2020-09-03,843.85693359375,856.3495310879885,833.4389576339483,835.6939331686722,8827948
2020-09-04,829.064453125,838.4000312363996,824.8250874647672,825.3211711471821,8650342
2020-09-07,834.3861694335938,836.6411453279892,823.5622851404954,828.8389617652542,6700385
2020-09-08,847.239501953125,858.6947901005952,834.8371349742562,838.8059144287423,12891964
2020-09-09,836.821533203125,853.2828568150431,835.2430501170506,843.3609631311473,5528947
2020-09-10,847.9158935546875,849.6747854906891,834.160542728007,843.6314400185083,5171884
2020-09-11,853.0122680664062,860.6340973831755,839.752999174086,843.2707834904782,6671903
2020-09-14,882.5072631835938,893.9174065629103,855.3573242247148,863.2046502374968,21871587
2020-09-15,886.1603393554688,896.5783158173713,876.4188555865874,883.4994570856289,11608203
2020-09-16,903.5687255859375,907.0865095535627,885.7544182933772,889.3623792640224,10059251
2020-09-17,911.912109375,920.9320115448812,897.4802659031899,897.4802659031899,15628241
2020-09-18,903.929443359375,918.947546200662,901.178329382166,911.9120340995368,12897633
2020-09-21,910.9199829101562,929.9519553188097,902.4412524699021,902.8922475985727,14140637
2020-09-22,908.7551879882812,922.2850419037395,894.0527577441065,910.1081733798271,12625762
2020-09-23,919.8045043945312,935.3638353097612,909.2962965667687,920.16532249497,13486204
2020-09-24,879.8013305664062,910.1081815891591,874.9305610916595,904.6962399741592,14427432
2020-09-25,912.3180541992188,915.4299315888036,879.4404984021758,880.1620795953697,13311078
2020-09-28,911.3709106445312,916.5573542407149,900.637205354663,915.3396344514827,8554526
2020-09-29,910.1082153320312,927.2460310815939,905.6884408280017,918.2261280555083,8708463
2020-09-30,909.4317016601562,923.5929600955897,906.5002332441925,910.1081943715326,8048817
2020-10-01,917.9102783203125,925.8928689539571,912.5885145291437,920.5711051627883,5563358
2020-10-05,945.9170532226562,951.5094583757804,918.271087369068,918.271087369068,14212509
2020-10-06,952.276123046875,956.1095812736799,930.2675408529158,951.5996304186153,9090819
2020-10-07,962.017822265625,966.9336254795312,934.0109787164688,942.4897097671084,9284008
2020-10-08,986.5068969726562,1013.8372512581491,981.7264137199782,983.1695763980272,21482613
2020-10-09,998.3230590820312,1004.1859969188192,981.771446488557,987.7697049120602,10567867
2020-10-12,1021.1431884765625,1028.268933811062,1003.1033826202281,1012.9350988331778,14633537
2020-10-13,1044.3243408203125,1051.7657602782647,1024.255058039775,1024.255058039775,17523825
2020-10-14,1025.5628662109375,1050.7284150283879,1020.2411019639715,1048.1126214046697,16649573
2020-10-15,999.6306762695312,1069.760416923676,985.4243300920035,1064.3484755227132,44288251
2020-10-16,1016.9939575195312,1024.6157307196484,989.3930792302687,1004.6817691833045,18365685
2020-10-19,1015.55078125,1027.3668307678763,1005.9897072166888,1023.7588699925722,12902123
2020-10-20,1026.013916015625,1032.508201815165,1001.2091839800823,1009.2369192782862,10448776
2020-10-21,1035.800537109375,1041.2124788995816,1023.7589886474129,1029.3062510036223,19811433
2020-10-22,1018.3920288085938,1044.5045997601085,1013.6565804936191,1030.0727572763763,11271335
2020-10-23,1023.3607788085938,1034.7567785726092,1021.2183531107709,1032.9334186103667,9069862
2020-10-26,1014.1982421875,1029.8335744520143,1005.7196860418414,1023.1327495640934,6309368
2020-10-27,994.5059204101562,1011.6910629497913,982.0159512533605,1008.0443436293789,10172479
2020-10-28,981.4690551757812,1007.1783842151432,975.5431357393492,998.7453450171436,7608392
2020-10-29,979.919189453125,986.4377234695386,966.4719099511142,975.4975638746823,6935616
2020-10-30,966.9277954101562,987.8964356198143,959.4064353349528,977.3209697718864,8800386
2020-11-02,977.5945434570312,984.568806675057,958.2668599927792,970.9392347035307,7183119
2020-11-03,968.7056884765625,984.0674751696138,964.1016596759573,977.3210204942093,7204782
2020-11-04,997.3323364257812,1017.4349258472614,972.580312341665,973.6742838753362,15702690
2020-11-05,1006.4947509765625,1023.8166715096736,1001.9363508362701,1011.8736853999206,9568890
2020-11-06,1014.4719848632812,1022.084491092197,995.2810751206284,1010.1415045863992,8807127
2020-11-09,1036.169921875,1044.785253137869,1022.1300279781626,1029.5602420449393,10160320
2020-11-10,994.6884765625,1015.4747131213306,982.7910084290663,1015.4747131213306,15622869
2020-11-11,1023.3607788085938,1026.8707244780985,990.9961394787896,999.2012593088808,12514800
2020-11-12,1019.0302124023438,1041.1384500679728,1015.3834927873946,1028.4660771482145,9180976
2020-11-13,1024.9105224609375,1032.933350279702,1018.346471546714,1021.0815113091493,6363212
2020-11-14,1033.3436279296875,1038.9961105742786,1031.2012022363358,1036.5801363715375,1136144
2020-11-17,1024.4549560546875,1043.8737880688948,1014.380957013149,1043.6458680278317,12813968
2020-11-18,1012.466064453125,1032.6596833518518,1004.1696890940092,1028.8306726392138,9839468
2020-11-19,999.8851318359375,1016.2497448233447,997.1957201045494,1002.848092108075,10092343
2020-11-20,1005.902099609375,1011.0531138357826,994.7340196774649,1008.3180738524577,8063554
2020-11-23,1039.178466796875,1043.6913497486023,1004.6257711739937,1007.4064397994742,10546363
2020-11-24,1039.3607177734375,1052.899142073128,1033.2523956508317,1043.873488776984,8515426
2020-11-25,1017.11572265625,1042.5059861117875,1013.104308759706,1036.5800666454763,8958701
2020-11-26,1014.8820190429688,1021.035858361169,1001.2980775792188,1021.035858361169,10962256
2020-11-27,1002.8478393554688,1021.9931162886186,994.642720669833,1019.25807672674,25306145
2020-12-01,1037.35498046875,1039.5430345466984,1007.4519457002995,1007.4519457002995,8933802
2020-12-02,1040.1357421875,1046.107179459587,1021.9932877913749,1033.8451278817297,6741637
2020-12-03,1026.9619140625,1045.6969829900222,1023.5431139873365,1045.6969829900222,16212632
2020-12-04,1034.4376220703125,1036.5800475801484,1016.5230897553786,1025.6398887666376,10564055
2020-12-07,1042.506103515625,1051.1670637109887,1035.6685033613905,1045.9705321093966,7792141
2020-12-08,1051.486083984375,1063.9305379846815,1043.8735783997088,1043.8735783997088,12308330
2020-12-09,1071.40625,1075.326518363834,1054.8137191580804,1064.8878272836405,10039346
2020-12-10,1064.614013671875,1068.16958690662,1048.4316983281149,1055.178150644728,9488782
2020-12-11,1060.466064453125,1068.4432639488923,1053.2182534268786,1057.275184654818,10574009
